,gw_eui,timestamp_unix_millis,timestamp_utc_iso_string,rssi_dbm,snr_db,distance_to_gw_km,land_or_sea,gw_lon_deg_wgs84,gw_lat_deg_wgs84,dev_lon_deg_wgs84,dev_lat_deg_wgs84
14294,7076FF0056060728,1652316876630,2022-05-12T00:54:36.630Z,-108,7.8,34.548,sea,-27.31884,38.730167,-27.599193,38.509813
14295,7076FF0056060728,1652317011935,2022-05-12T00:56:51.935Z,-114,3.5,35.009,sea,-27.318819,38.730133,-27.605372,38.508765
14296,7076FF0056060728,1652317149810,2022-05-12T00:59:09.810Z,-119,1.0,35.489,sea,-27.31883,38.730167,-27.6116,38.507593
14297,7076FF0056060728,1652317287370,2022-05-12T01:01:27.370Z,-119,-6.8,35.986,sea,-27.318842,38.730213,-27.617952,38.506333
14298,7076FF0056060728,1652317425360,2022-05-12T01:03:45.360Z,-119,-5.2,36.487,sea,-27.31883,38.73023,-27.62425,38.50501
14299,7076FF0056060728,1652317564680,2022-05-12T01:06:04.680Z,-120,-2.2,36.952,sea,-27.318848,38.73021,-27.630723,38.504253
14300,7076FF0056060728,1652317703150,2022-05-12T01:08:23.150Z,-121,-7.0,37.396,sea,-27.31884,38.730167,-27.637228,38.503852
14301,7076FF0056060728,1652317841950,2022-05-12T01:10:41.950Z,-116,0.0,37.85,sea,-27.31884,38.730167,-27.64377,38.503422
14302,7076FF0056060728,1652317981150,2022-05-12T01:13:01.150Z,-119,-2.0,38.32,sea,-27.318846,38.730152,-27.650415,38.502888
14304,7076FF0056060728,1652318534240,2022-05-12T01:22:14.240Z,-119,-2.8,40.179,sea,-27.318838,38.73014,-27.676803,38.50137
14306,7076FF0056060728,1652318671595,2022-05-12T01:24:31.595Z,-119,-1.8,40.641,sea,-27.318844,38.730152,-27.683302,38.50104
14307,7076FF0056060728,1652318810380,2022-05-12T01:26:50.380Z,-120,-6.2,41.116,sea,-27.318829,38.730145,-27.689825,38.500592
14308,7076FF0056060728,1652318948590,2022-05-12T01:29:08.590Z,-118,-4.0,41.591,sea,-27.318838,38.73017,-27.69635,38.500183
14309,7076FF0056060728,1652319083780,2022-05-12T01:31:23.780Z,-119,-0.8,42.039,sea,-27.318827,38.73017,-27.702578,38.499903
14310,7076FF0056060728,1652319222570,2022-05-12T01:33:42.570Z,-122,-6.2,42.498,sea,-27.318867,38.730206,-27.709013,38.499685
14311,7076FF0056060728,1652319361010,2022-05-12T01:36:01.010Z,-121,-2.0,42.967,sea,-27.318863,38.73016,-27.715457,38.499323
14312,7076FF0056060728,1652319499890,2022-05-12T01:38:19.890Z,-117,-2.0,43.44,sea,-27.318855,38.73018,-27.72193,38.49903
14314,7076FF0056060728,1652319777690,2022-05-12T01:42:57.690Z,-119,-5.0,44.432,sea,-27.31884,38.73015,-27.735302,38.49825
14315,7076FF0056060728,1652319913320,2022-05-12T01:45:13.320Z,-123,-9.0,44.916,sea,-27.318832,38.730156,-27.741882,38.497998
14316,7076FF0056060728,1652320048880,2022-05-12T01:47:28.880Z,-122,-3.0,45.334,sea,-27.318853,38.73016,-27.748345,38.498642
14317,7076FF0056060728,1652320185150,2022-05-12T01:49:45.150Z,-117,4.0,45.75,sea,-27.318846,38.730164,-27.754663,38.499242
14318,7076FF0056060728,1652320320890,2022-05-12T01:52:00.890Z,-111,2.0,46.179,sea,-27.31885,38.730167,-27.76109,38.499795
14319,7076FF0056060728,1652320460400,2022-05-12T01:54:20.400Z,-117,4.5,46.63,sea,-27.318842,38.730125,-27.76777,38.500308
14320,7076FF0056060728,1652320599650,2022-05-12T01:56:39.650Z,-113,5.5,47.069,sea,-27.318834,38.73014,-27.77437,38.501023
14321,7076FF0056060728,1652320737520,2022-05-12T01:58:57.520Z,-117,0.8,47.507,sea,-27.318863,38.730133,-27.780932,38.501685
14322,7076FF0056060728,1652320876810,2022-05-12T02:01:16.810Z,-116,4.0,47.89,sea,-27.31888,38.730145,-27.787157,38.502955
14323,7076FF0056060728,1652321016710,2022-05-12T02:03:36.710Z,-115,2.0,48.248,sea,-27.31882,38.730137,-27.793195,38.504528
14324,7076FF0056060728,1652321152240,2022-05-12T02:05:52.240Z,-113,5.0,48.58,sea,-27.318861,38.730164,-27.799,38.506242
14325,7076FF0056060728,1652321287500,2022-05-12T02:08:07.500Z,-118,1.0,48.959,sea,-27.318806,38.730167,-27.804958,38.507493
14326,7076FF0056060728,1652321425880,2022-05-12T02:10:25.880Z,-118,1.8,49.314,sea,-27.318819,38.730145,-27.810858,38.509028
14327,7076FF0056060728,1652321564490,2022-05-12T02:12:44.490Z,-114,6.0,49.671,sea,-27.318838,38.730167,-27.816767,38.510625
14328,7076FF0056060728,1652321701890,2022-05-12T02:15:01.890Z,-119,-3.0,50.045,sea,-27.318787,38.730137,-27.822732,38.5121
14329,7076FF0056060728,1652321843700,2022-05-12T02:17:23.700Z,-123,-4.0,50.401,sea,-27.318819,38.73014,-27.828585,38.513742
14334,7076FF0056060728,1652538026470,2022-05-14T14:20:26.470Z,-109,6.8,65.399,sea,-27.318815,38.730145,-28.031368,38.540117
14336,7076FF0056060728,1652538166250,2022-05-14T14:22:46.250Z,-109,5.8,12.142,sea,-27.318813,38.730133,-27.339705,38.622158
14337,7076FF0056060728,1652538429340,2022-05-14T14:27:09.340Z,-108,5.2,11.954,sea,-27.318798,38.73015,-27.332917,38.623208
14338,7076FF0056060728,1652538692220,2022-05-14T14:31:32.220Z,-119,-1.8,11.639,sea,-27.318834,38.73013,-27.3204,38.625468
14339,7076FF0056060728,1652538955260,2022-05-14T14:35:55.260Z,-119,2.5,11.421,sea,-27.318829,38.730137,-27.307947,38.627777
14340,7076FF0056060728,1652539218130,2022-05-14T14:40:18.130Z,-109,4.8,11.204,sea,-27.318829,38.730152,-27.295997,38.630982
14341,7076FF0056060728,1652539481450,2022-05-14T14:44:41.450Z,-117,0.8,10.87,sea,-27.318827,38.73014,-27.28515,38.635985
14342,7076FF0056060728,1652539741560,2022-05-14T14:49:01.560Z,-110,6.8,10.497,sea,-27.31884,38.730152,-27.275447,38.642033
14344,7076FF0056060728,1652539876970,2022-05-14T14:51:16.970Z,-118,1.8,10.127,sea,-27.318823,38.730137,-27.266347,38.648793
14387,7076FF0056060728,1653002798680,2022-05-19T23:26:38.680Z,-105,10.0,9.81,sea,-27.318838,38.73013,-27.2762633,38.6484061
14389,7076FF0056060728,1653002989870,2022-05-19T23:29:49.870Z,-101,8.8,9.368,sea,-27.318834,38.73013,-27.284421,38.650276
14390,7076FF0056060728,1653003144850,2022-05-19T23:32:24.850Z,-100,8.5,8.989,sea,-27.318855,38.73015,-27.2909195,38.6523083
14391,7076FF0056060728,1653003298640,2022-05-19T23:34:58.640Z,-100,10.5,8.622,sea,-27.318834,38.73013,-27.2972918,38.6544354
14392,7076FF0056060728,1653003452720,2022-05-19T23:37:32.720Z,-99,8.2,8.31,sea,-27.318834,38.730125,-27.3032798,38.6563844
14393,7076FF0056060728,1653003606700,2022-05-19T23:40:06.700Z,-99,8.5,8.039,sea,-27.318846,38.73014,-27.3093012,38.6582329
14394,7076FF0056060728,1653003761706,2022-05-19T23:42:41.706Z,-105,8.8,7.787,sea,-27.318846,38.73012,-27.3151837,38.6601495
14397,7076FF0056060728,1653003916720,2022-05-19T23:45:16.720Z,-100,9.0,7.589,sea,-27.318813,38.730118,-27.3210953,38.6618945
14398,7076FF0056060728,1653004071690,2022-05-19T23:47:51.690Z,-99,10.5,7.448,sea,-27.318832,38.730145,-27.3270103,38.6634698
14400,7076FF0056060728,1653004226690,2022-05-19T23:50:26.690Z,-99,9.0,7.359,sea,-27.318865,38.73014,-27.3329523,38.6648783
14402,7076FF0056060728,1653004416720,2022-05-19T23:53:36.720Z,-96,8.8,7.296,sea,-27.31883,38.73014,-27.3402819,38.6666982
14403,7076FF0056060728,1653004570750,2022-05-19T23:56:10.750Z,-95,9.8,7.291,sea,-27.318865,38.730183,-27.3461833,38.6681767
14404,7076FF0056060728,1653004724690,2022-05-19T23:58:44.690Z,-96,9.2,7.323,sea,-27.318844,38.730164,-27.35213,38.6696495
14405,7076FF0056060728,1653004878880,2022-05-20T00:01:18.880Z,-95,8.2,7.396,sea,-27.31886,38.730133,-27.3580658,38.6710765
14407,7076FF0056060728,1653005033950,2022-05-20T00:03:53.950Z,-98,8.0,7.525,sea,-27.318842,38.730164,-27.3641682,38.6724684
14408,7076FF0056060728,1653005188700,2022-05-20T00:06:28.700Z,-100,10.8,7.688,sea,-27.318827,38.73016,-27.370203,38.6738369
14409,7076FF0056060728,1653005342780,2022-05-20T00:09:02.780Z,-101,9.0,7.888,sea,-27.31884,38.730164,-27.3762114,38.6751425
14410,7076FF0056060728,1653005497780,2022-05-20T00:11:37.780Z,-101,7.8,8.116,sea,-27.318846,38.730164,-27.3822568,38.6765125
14411,7076FF0056060728,1653005651690,2022-05-20T00:14:11.690Z,-110,6.5,8.36,sea,-27.318808,38.730118,-27.3882328,38.6779888
14412,7076FF0056060728,1653005841690,2022-05-20T00:17:21.690Z,-110,5.2,8.692,sea,-27.318836,38.730133,-27.3955453,38.6798604
14413,7076FF0056060728,1653005995660,2022-05-20T00:19:55.660Z,-107,9.5,8.983,sea,-27.318855,38.730133,-27.4014001,38.6813759
14414,7076FF0056060728,1653006148650,2022-05-20T00:22:28.650Z,-111,7.5,9.302,sea,-27.318857,38.73015,-27.4073105,38.6828871
14416,7076FF0056060728,1653006301700,2022-05-20T00:25:01.700Z,-104,9.2,9.629,sea,-27.318836,38.73014,-27.4131466,38.684503
14418,7076FF0056060728,1653006454700,2022-05-20T00:27:34.700Z,-103,9.5,9.98,sea,-27.318829,38.730167,-27.4190321,38.6861094
14420,7076FF0056060728,1653006608830,2022-05-20T00:30:08.830Z,-114,7.8,10.34,sea,-27.318865,38.730213,-27.4249391,38.6878323
14421,7076FF0056060728,1653006762740,2022-05-20T00:32:42.740Z,-108,6.8,10.69,sea,-27.31884,38.730206,-27.4306623,38.689842
14423,7076FF0056060728,1653006917710,2022-05-20T00:35:17.710Z,-100,9.2,11.054,sea,-27.318834,38.73016,-27.4364014,38.6918709
14424,7076FF0056060728,1653007071670,2022-05-20T00:37:51.670Z,-104,7.0,11.434,sea,-27.318846,38.73016,-27.4421541,38.6938743
14425,7076FF0056060728,1653007261660,2022-05-20T00:41:01.660Z,-103,9.0,11.924,sea,-27.318861,38.73017,-27.4492642,38.6963171
14427,7076FF0056060728,1653007415690,2022-05-20T00:43:35.690Z,-107,7.5,12.332,sea,-27.318848,38.730152,-27.4549778,38.6982565
14428,7076FF0056060728,1653007569680,2022-05-20T00:46:09.680Z,-98,8.0,12.747,sea,-27.318851,38.730156,-27.4606931,38.7002784
14429,7076FF0056060728,1653007723700,2022-05-20T00:48:43.700Z,-109,9.0,13.174,sea,-27.318857,38.730137,-27.4664298,38.7022338
14430,7076FF0056060728,1653007878690,2022-05-20T00:51:18.690Z,-112,6.2,13.611,sea,-27.318853,38.73016,-27.4721942,38.7042935
14432,7076FF0056060728,1653008033690,2022-05-20T00:53:53.690Z,-108,6.8,14.052,sea,-27.318848,38.73015,-27.4779179,38.706339
14433,7076FF0056060728,1653008187665,2022-05-20T00:56:27.665Z,-100,7.8,14.504,sea,-27.318851,38.730156,-27.4836725,38.7083238
14435,7076FF0056060728,1653008341660,2022-05-20T00:59:01.660Z,-101,7.8,14.962,sea,-27.31884,38.730183,-27.4894252,38.7104152
14436,7076FF0056060728,1653008496765,2022-05-20T01:01:36.765Z,-105,8.5,15.434,sea,-27.31887,38.730217,-27.4953149,38.7124558
14437,7076FF0056060728,1653008686720,2022-05-20T01:04:46.720Z,-106,7.8,16.037,sea,-27.318886,38.730183,-27.5027081,38.7149192
14438,7076FF0056060728,1653008841710,2022-05-20T01:07:21.710Z,-109,9.2,16.545,sea,-27.31886,38.730156,-27.5088187,38.7168979
14441,7076FF0056060728,1653008995660,2022-05-20T01:09:55.660Z,-105,8.0,17.051,sea,-27.318861,38.730156,-27.5148875,38.718965
14443,7076FF0056060728,1653009149730,2022-05-20T01:12:29.730Z,-108,8.5,17.564,sea,-27.318836,38.73014,-27.5209694,38.7210076
14445,7076FF0056060728,1653009303690,2022-05-20T01:15:03.690Z,-115,2.8,18.081,sea,-27.318853,38.730137,-27.5270903,38.723085
14448,7076FF0056060728,1653009457720,2022-05-20T01:17:37.720Z,-112,1.8,18.598,sea,-27.318838,38.730167,-27.5331312,38.7251472
14449,7076FF0056060728,1653009611650,2022-05-20T01:20:11.650Z,-110,4.5,19.113,sea,-27.318863,38.730152,-27.5391659,38.7272444
14453,7076FF0056060728,1653009765630,2022-05-20T01:22:45.630Z,-106,8.8,19.626,sea,-27.318863,38.73015,-27.5451163,38.7294232
14456,7076FF0056060728,1653009920725,2022-05-20T01:25:20.725Z,-107,7.8,20.136,sea,-27.318886,38.730156,-27.5510113,38.7315995
14458,7076FF0056060728,1653010110790,2022-05-20T01:28:30.790Z,-117,6.0,20.762,sea,-27.318872,38.730137,-27.5581727,38.7341472
14459,7076FF0056060728,1653010264695,2022-05-20T01:31:04.695Z,-109,5.0,21.276,sea,-27.318842,38.730156,-27.5640071,38.736118
14462,7076FF0056060728,1653010418680,2022-05-20T01:33:38.680Z,-117,4.5,21.782,sea,-27.31887,38.73014,-27.569778,38.7381592
14465,7076FF0056060728,1653010572680,2022-05-20T01:36:12.680Z,-110,-1.2,22.3,sea,-27.31881,38.73017,-27.5755814,38.7402158
14468,7076FF0056060728,1653010726680,2022-05-20T01:38:46.680Z,-111,6.2,22.809,sea,-27.318832,38.73016,-27.5813398,38.7422916
14469,7076FF0056060728,1653010880660,2022-05-20T01:41:20.660Z,-113,2.5,23.327,sea,-27.318848,38.73017,-27.5871822,38.744253
14471,7076FF0056060728,1653011034710,2022-05-20T01:43:54.710Z,-116,3.5,23.841,sea,-27.318861,38.730156,-27.5929749,38.7461033
14473,7076FF0056060728,1653011188700,2022-05-20T01:46:28.700Z,-112,6.0,24.354,sea,-27.318834,38.730156,-27.5987161,38.7478441
14476,7076FF0056060728,1653011342700,2022-05-20T01:49:02.700Z,-114,6.2,24.866,sea,-27.318834,38.73015,-27.6044578,38.749558
14478,7076FF0056060728,1653011532720,2022-05-20T01:52:12.720Z,-106,2.5,25.491,sea,-27.318867,38.730133,-27.6114646,38.7517515
14480,7076FF0056060728,1653011686640,2022-05-20T01:54:46.640Z,-108,6.8,26.004,sea,-27.318853,38.730167,-27.6171841,38.7534907
14482,7076FF0056060728,1653011839630,2022-05-20T01:57:19.630Z,-110,5.8,26.519,sea,-27.318834,38.73017,-27.6229162,38.7552471
14485,7076FF0056060728,1653011993790,2022-05-20T01:59:53.790Z,-118,3.5,27.036,sea,-27.318811,38.730194,-27.6286438,38.7570316
14486,7076FF0056060728,1653012147670,2022-05-20T02:02:27.670Z,-105,7.0,27.546,sea,-27.318827,38.730152,-27.6343309,38.7587219
14488,7076FF0056060728,1653012301690,2022-05-20T02:05:01.690Z,-109,9.0,28.059,sea,-27.318819,38.730152,-27.6400284,38.760399
14490,7076FF0056060728,1653012455715,2022-05-20T02:07:35.715Z,-116,0.0,28.566,sea,-27.318813,38.73012,-27.6456379,38.7620898
14493,7076FF0056060728,1653012609710,2022-05-20T02:10:09.710Z,-111,3.0,29.065,sea,-27.318848,38.73013,-27.651193,38.7638653
14495,7076FF0056060728,1653012763680,2022-05-20T02:12:43.680Z,-113,5.8,29.574,sea,-27.31881,38.73009,-27.6567694,38.765634
14498,7076FF0056060728,1653012953905,2022-05-20T02:15:53.905Z,-115,3.2,30.196,sea,-27.3188,38.73014,-27.6636137,38.7679216
14499,7076FF0056060728,1653013107690,2022-05-20T02:18:27.690Z,-107,6.5,30.702,sea,-27.31884,38.730133,-27.6692247,38.7697065
14501,7076FF0056060728,1653013262720,2022-05-20T02:21:02.720Z,-107,7.0,31.221,sea,-27.318802,38.730145,-27.6749063,38.7715152
14505,7076FF0056060728,1653013416670,2022-05-20T02:23:36.670Z,-109,7.5,31.74,sea,-27.318827,38.73011,-27.6806261,38.7733127
14506,7076FF0056060728,1653013570740,2022-05-20T02:26:10.740Z,-111,7.2,32.261,sea,-27.318838,38.730114,-27.6863747,38.7750907
14510,7076FF0056060728,1653013724730,2022-05-20T02:28:44.730Z,-106,5.8,32.777,sea,-27.31884,38.730118,-27.6920154,38.7770066
14512,7076FF0056060728,1653013879690,2022-05-20T02:31:19.690Z,-108,7.2,33.298,sea,-27.31883,38.73013,-27.6977088,38.7788895
14514,7076FF0056060728,1653014033720,2022-05-20T02:33:53.720Z,-102,9.0,33.82,sea,-27.318842,38.730114,-27.703409,38.7807936
14517,7076FF0056060728,1653014187680,2022-05-20T02:36:27.680Z,-111,10.2,34.344,sea,-27.318813,38.730125,-27.7091262,38.7826138
14519,7076FF0056060728,1653014378670,2022-05-20T02:39:38.670Z,-102,8.0,34.992,sea,-27.318836,38.730114,-27.7162359,38.7848644
14520,7076FF0056060728,1653014532730,2022-05-20T02:42:12.730Z,-104,8.2,35.515,sea,-27.318836,38.730114,-27.7219393,38.7867059
14522,7076FF0056060728,1653014685650,2022-05-20T02:44:45.650Z,-107,8.2,36.033,sea,-27.318838,38.730125,-27.727589,38.7886004
14525,7076FF0056060728,1653014839730,2022-05-20T02:47:19.730Z,-108,6.2,36.552,sea,-27.318832,38.730137,-27.7332451,38.7904208
14527,7076FF0056060728,1653014993630,2022-05-20T02:49:53.630Z,-104,9.2,37.07,sea,-27.31882,38.73013,-27.7388683,38.7922698
14529,7076FF0056060728,1653015147800,2022-05-20T02:52:27.800Z,-108,7.5,37.582,sea,-27.31884,38.73017,-27.7445002,38.7939628
14530,7076FF0056060728,1653015301710,2022-05-20T02:55:01.710Z,-106,8.8,38.104,sea,-27.318823,38.73016,-27.7501981,38.7956594
14532,7076FF0056060728,1653015456650,2022-05-20T02:57:36.650Z,-106,7.5,38.632,sea,-27.31882,38.730133,-27.7559699,38.7973358
14535,7076FF0056060728,1653015610700,2022-05-20T03:00:10.700Z,-106,7.5,39.162,sea,-27.318829,38.73012,-27.7617999,38.7989853
14537,7076FF0056060728,1653015800740,2022-05-20T03:03:20.740Z,-107,6.0,39.82,sea,-27.318838,38.730118,-27.7690207,38.8010625
14538,7076FF0056060728,1653015954680,2022-05-20T03:05:54.680Z,-105,8.0,40.354,sea,-27.318832,38.730118,-27.7748695,38.8027127
14541,7076FF0056060728,1653016108640,2022-05-20T03:08:28.640Z,-106,8.2,40.885,sea,-27.31882,38.730125,-27.7806934,38.8043276
14544,7076FF0056060728,1653016262690,2022-05-20T03:11:02.690Z,-103,8.5,41.418,sea,-27.318823,38.730137,-27.7865543,38.8059371
14545,7076FF0056060728,1653016416650,2022-05-20T03:13:36.650Z,-105,9.0,41.955,sea,-27.318829,38.730167,-27.7924625,38.8075672
14546,7076FF0056060728,1653016570700,2022-05-20T03:16:10.700Z,-105,8.0,42.505,sea,-27.318832,38.73014,-27.7984909,38.8092552
14550,7076FF0056060728,1653016724660,2022-05-20T03:18:44.660Z,-107,7.0,43.063,sea,-27.318823,38.73014,-27.80462,38.810908
14552,7076FF0056060728,1653016878630,2022-05-20T03:21:18.630Z,-105,9.0,43.619,sea,-27.318834,38.73014,-27.8107162,38.8126601
14555,7076FF0056060728,1653017033690,2022-05-20T03:23:53.690Z,-107,5.2,44.176,sea,-27.318855,38.73013,-27.8168275,38.8144089
14559,7076FF0056060728,1653017223700,2022-05-20T03:27:03.700Z,-108,7.8,44.856,sea,-27.318829,38.73013,-27.8242176,38.8166395
14561,7076FF0056060728,1653017377690,2022-05-20T03:29:37.690Z,-103,8.5,45.389,sea,-27.318808,38.73014,-27.8300034,38.8184088
14564,7076FF0056060728,1653017532700,2022-05-20T03:32:12.700Z,-102,8.5,45.911,sea,-27.318815,38.730145,-27.8356707,38.8202128
14566,7076FF0056060728,1653017686680,2022-05-20T03:34:46.680Z,-106,6.5,46.445,sea,-27.31881,38.73015,-27.8414811,38.8219731
14568,7076FF0056060728,1653017841710,2022-05-20T03:37:21.710Z,-105,7.2,46.978,sea,-27.318874,38.73013,-27.8473398,38.8237339
14569,7076FF0056060728,1653017996690,2022-05-20T03:39:56.690Z,-104,8.5,47.521,sea,-27.318907,38.730087,-27.8533544,38.825215
14574,7076FF0056060728,1653018151725,2022-05-20T03:42:31.725Z,-103,8.5,48.063,sea,-27.318901,38.730106,-27.8593532,38.8266497
14575,7076FF0056060728,1653018306680,2022-05-20T03:45:06.680Z,-109,7.8,48.615,sea,-27.318857,38.73012,-27.8654228,38.8281227
14578,7076FF0056060728,1653018461700,2022-05-20T03:47:41.700Z,-103,8.0,49.178,sea,-27.31888,38.730087,-27.8717933,38.8291576
14579,7076FF0056060728,1653018651690,2022-05-20T03:50:51.690Z,-105,5.0,49.86,sea,-27.318865,38.73009,-27.8795036,38.8303504
14582,7076FF0056060728,1653018805700,2022-05-20T03:53:25.700Z,-106,5.5,50.311,sea,-27.318865,38.73012,-27.8845957,38.8312352
14584,7076FF0056060728,1653018959650,2022-05-20T03:55:59.650Z,-114,5.0,50.334,sea,-27.318792,38.730145,-27.8847794,38.8313238
14587,7076FF0056060728,1653019113690,2022-05-20T03:58:33.690Z,-115,3.8,50.323,sea,-27.318861,38.730118,-27.8847016,38.8313362
14589,7076FF0056060728,1653019267685,2022-05-20T04:01:07.685Z,-112,5.8,50.443,sea,-27.31884,38.730156,-27.8859124,38.8320308
14592,7076FF0056060728,1653019421710,2022-05-20T04:03:41.710Z,-105,8.0,50.723,sea,-27.318867,38.7301,-27.8887767,38.8336118
14594,7076FF0056060728,1653019575680,2022-05-20T04:06:15.680Z,-106,9.0,51.022,sea,-27.31888,38.730103,-27.8920337,38.8346121
14597,7076FF0056060728,1653019729695,2022-05-20T04:08:49.695Z,-106,8.5,51.325,sea,-27.31885,38.730156,-27.8953409,38.8355054
14598,7076FF0056060728,1653019883690,2022-05-20T04:11:23.690Z,-107,6.2,51.606,sea,-27.31886,38.73011,-27.898275,38.8368251
14601,7076FF0056060728,1653020073680,2022-05-20T04:14:33.680Z,-109,7.0,51.653,sea,-27.318813,38.73014,-27.8987098,38.8371187
14604,7076FF0056060728,1653020227690,2022-05-20T04:17:07.690Z,-111,5.5,51.646,sea,-27.318842,38.73011,-27.8986377,38.8371629
14607,7076FF0056060728,1653020381710,2022-05-20T04:19:41.710Z,-112,5.5,51.643,sea,-27.31884,38.730103,-27.898591,38.8371779
14609,7076FF0056060728,1653020535720,2022-05-20T04:22:15.720Z,-110,6.5,51.637,sea,-27.318827,38.730167,-27.8985324,38.8371642
14610,7076FF0056060728,1653020689680,2022-05-20T04:24:49.680Z,-108,7.0,51.63,sea,-27.318813,38.730156,-27.8984351,38.8371361
14612,7076FF0056060728,1653020843640,2022-05-20T04:27:23.640Z,-111,6.5,51.617,sea,-27.318855,38.73013,-27.8983345,38.8370953
14616,7076FF0056060728,1653020997670,2022-05-20T04:29:57.670Z,-110,5.8,51.608,sea,-27.318861,38.730145,-27.8982412,38.8370717
14618,7076FF0056060728,1653021151675,2022-05-20T04:32:31.675Z,-111,4.5,51.602,sea,-27.318838,38.730152,-27.8981542,38.8370735
14619,7076FF0056060728,1653021305720,2022-05-20T04:35:05.720Z,-111,6.0,51.596,sea,-27.31882,38.73014,-27.8980715,38.8370072
14622,7076FF0056060728,1653021495715,2022-05-20T04:38:15.715Z,-108,6.5,51.581,sea,-27.31883,38.730167,-27.8979385,38.8369183
14623,7076FF0056060728,1653021650700,2022-05-20T04:40:50.700Z,-108,6.8,51.643,sea,-27.318811,38.730175,-27.8984808,38.8375155
14625,7076FF0056060728,1653021804710,2022-05-20T04:43:24.710Z,-110,6.0,51.898,sea,-27.318813,38.73015,-27.9009149,38.8394386
14627,7076FF0056060728,1653021958690,2022-05-20T04:45:58.690Z,-114,4.5,52.157,sea,-27.318779,38.73016,-27.9033637,38.8413745
14628,7076FF0056060728,1653022112700,2022-05-20T04:48:32.700Z,-116,1.2,52.396,sea,-27.318817,38.73014,-27.9056001,38.8434135
14631,7076FF0056060728,1653022266650,2022-05-20T04:51:06.650Z,-111,6.5,52.614,sea,-27.31881,38.73014,-27.9075431,38.8454681
14632,7076FF0056060728,1653022420650,2022-05-20T04:53:40.650Z,-112,6.8,52.642,sea,-27.318789,38.730152,-27.9077853,38.845679
14634,7076FF0056060728,1653022574715,2022-05-20T04:56:14.715Z,-109,6.5,52.642,sea,-27.318808,38.730125,-27.9077967,38.8456786
14637,7076FF0056060728,1653022728690,2022-05-20T04:58:48.690Z,-108,6.5,52.639,sea,-27.318794,38.73018,-27.9077652,38.8456784
14639,7076FF0056060728,1653022918700,2022-05-20T05:01:58.700Z,-110,7.5,52.63,sea,-27.318861,38.73012,-27.9077005,38.8457186
